Palabra,Conteo
dotaron,1
actualizado,2
vaya,1
haciéndola,1
renovando,1
ánimos,1
constancia,1
desplazando,1
abundancia,1
generosamente,1
constituimos,2
toman,2
tarde,1
dialogado,1
semanales,2
encuestas,1
exigieron,1
afana,1
disminuidos,1
cítricos,1
metales,1
preciosos,1
atenuar,1
desfavorable,1
oriente,2
sudáfrica,3
triste,1
debacle,1
fraternidad,1
antigua,1
yugoslavia,1
intolerancia,3
racismo,1
recrudecidos,1
rusa,1
brotes,2
ecos,1
dolorosos,1
embate,1
parecen,1
sobreponerse,1
sensatez,1
pudo,5
referencias,4
ideológicas,1
reconstruir,1
escapa,1
impactan,1
armónicos,1
fortalecernos,1
aislarnos,1
huir,1
escuchados,1
necesitada,2
reclamado,3
mayorías,2
exento,2
inercias,3
escuchar,1
duradera,2
destruya,1
ignore,1
erosionaría,1
valioso,1
respetaría,1
concentre,1
incorpore,1
perjudique,1
estaríamos,2
sacrificando,1
negando,1
exigimos,1
emprendimos,7
enfrentarnos,1
exitosamente,1
concurrido,1
oficinas,3
visiones,2
orientan,2
situadas,1
tocó,1
movilizado,1
unanimidades,1
detrás,1
impulsos,1
oposiciones,1
resolvieron,2
enfrentaron,1
conservadores,1
heredada,1
conflictivas,1
reivindicación,1
conducciones,1
pretéritos,1
suscita,1
opuestos,2
pacíficos,1
civilizados,1
respetables,1
añora,1
reniega,1
modifica,1
permitían,1
favorecería,1
convirtiera,1
interpretación,2
inercia,1
nostalgia,1
permitirnos,1
acogernos,1
asumiendo,1
acepta,1
remitirnos,1
daré,1
agravando,1
incertidumbres,1
diversificando,2
ajusten,1
poderosos,1
acercando,1
amigos,2
lejanos,2
deliberado,1
fluida,1
193,1
suscrito,4
interinstitucionales,2
latinoamericanos,2
caribeños,2
diplomática,1
ajena,2
solicitada,1
mediación,1
haití,2
apreciado,1
22,11
refrendó,1
guatemaltecas,1
vecina,1
mandataria,1
nicaragüense,1
revisamos,1
brindando,1
atraviesa,1
decena,1
refrendé,1
colaborando,1
chapultepec,5
observadores,2
recorrí,1
declaración,1
copán,1
mayas,1
reunimos,1
trinidad,1
tobago,1
sudamericanos,1
paraguay,1
exitoso,1
suscribir,2
buenos,1
aires,1
santiago,1
membresía,1
armonización,1
formado,1
bahía,1
acrecentado,2
reconociera,1
llevará,2
privilegiada,1
serias,2
defendemos,2
tlc,1
emigrantes,4
consular,1
51,3
norteamericanas,1
honesta,1
recién,3
electo,1
transfronterizos,1
sanciones,6
aplicables,1
secuestro,1
traición,1
paradójicamente,2
curiosidad,1
franco,3
independientemente,2
conducentes,1
holanda,1
suecia,1
inauguramos,1
representativa,1
vinieron,2
alberto,1
lieja,1
gales,1
disolución,1
restablecidas,1
acudieron,1
cientos,3
genuina,1
pacifico,1
pionero,2
exploramos,1
israel,2
estrechado,1
árabes,2
independizada,1
eritrea,1
continuado,1
desplegando,1
fielmente,1
manifestamos,1
creada,2
veto,1
químicas,2
viena,1
austria,1
encaminadas,2
individuo,2
opusimos,2
vulneren,1
baluarte,1
resguardo,2
desastres,2
colaborado,2
erradicando,1
73,2
sembradas,1
arriesgando,1
salvaguardar,2
auxiliado,1
182,1
dañaron,1
dedicada,1
gert,1
contingencias,1
muestras,1
inalterable,1
doctrina,3
instrucción,1
75,4
asistenciales,2
inspiración,1
héroes,1
confirman,4
quisiera,1
patriótica,1
protectoras,1
autónomas,2
ombudsman,1
arraigado,1
destituciones,1
inhabilitaciones,1
emitidas,1
atendidas,1
reitera,2
expida,1
satisfagan,1
completamente,1
socioeconómicas,1
procesado,1
permitiéndole,1
provisional,1
declarar,1
abogado,1
expresamente,1
prohibida,1
intimidación,1
aplican,1
fijan,2
adopta,1
119,1
facultarse,1
procuradurías,2
reincidencia,1
conceda,1
sentenciados,1
preparatoria,1
preliberacional,1
remisión,1
parcial,2
excepto,2
demuestre,1
liberación,5
beneficiadas,1
readaptación,2
penitenciario,1
sancione,1
contribuya,1
fenómeno,4
afecte,1
combatido,1
capturado,1
procesados,1
buscados,1
detenido,3
210,2
cobró,1
pereció,1
trágica,1
injustamente,2
cardenal,2
jesús,1
posadas,1
ocampo,1
bondad,1
valoraré,1
trágico,1
doloroso,1
grata,1
santidad,1
creamos,4
triunfo,2
encontraremos,1
proporcione,1
utilidades,2
ganancias,1
imponiendo,2
altísimos,1
guardar,8
expedita,2
110,2
averiguaciones,4
previas,3
carreras,2
agentes,2
estableciéndose,1
estrictos,1
republicanos,1
haciendas,1
aportando,1
conlleva,1
motivó,1
dispondrá,1
1995,3
fechas,1
ordinarios,1
egresos,1
otorgar,6
solicitan,1
refugio,1
asentados,1
1984,2
regresado,1
migratorio,1
convirtiendo,2
delicados,1
perseguidos,1
conservaremos,1
acoger,1
instancia,4
trámite,1
abarca,3
deportado,2
125,1
ilegalmente,1
culminan,1
ejerzan,1
900,3
constitutivos,1
262,1
utilizó,1
367,2
registros,2
empadronamiento,1
sobrepasa,1
alentadora,2
restantes,2
aprendiendo,1
exclusión,1
politicoelectorales,1
enriqueció,1
41,1
56,2
63,3
reformó,2
consecuentemente,1
170,1
llamada,2
cláusula,2
gobernabilidad,4
evita,1
autocalificación,2
sustituirlo,1
controversia,1
sala,2
elegibilidad,1
equitativa,4
debo,2
vividos,1
dudas,1
civilidad,5
conducta,2
cierren,1
afianzándose,1
resolverse,1
obligue,1
apegarse,1
sanear,2
brinde,1
valido,1
convergencia,1
regresivo,2
sustituimos,1
imponía,2
pesado,1
lastre,1
nulo,1
ochenta,3
crónico,1
registrándose,1
superavitrario,1
suben,1
impuestos,7
liberado,2
protagónico,1
entrando,1
redefinen,1
alineación,1
terminado,2
empiezan,1
adquirirlo,1
instalarlo,1
capaciten,1
compensados,1
colectivos,2
flexibilizado,1
reemplazar,1
obstaculizan,1
aseguran,2
inyección,1
cuadros,1
concluirla,1
recesivo,1
favorecido,1
desaceleración,4
adversidad,3
concentrándose,1
manufactureros,1
127,2
elevándose,1
penetración,1
comparemos,1
objetivamente,1
obsesión,1
impagable,1
superarlos,1
tono,1
factor,3
ensanchan,1
microeconómica,1
requeridos,1
sometidos,1
ofrecía,1
uniforme,1
silvícolas,1
transitoria,1
coyunturales,1
comprometieron,1
paquete,3
reducciones,4
vincularlos,1
esperada,1
llevarlos,1
decide,2
usar,2
responsablemente,1
expansionistas,1
reactivación,4
presentaré,1
programada,1
drástica,1
48,1
tributario,2
marginal,1
físicas,1
propicio,1
tributarias,1
disponible,2
paguen,1
bajar,1
deducir,1
importe,1
parcialidades,1
gravable,1
inequidades,4
petroleros,1
redimensionamiento,1
erogaciones,1
destinaban,2
gasta,1
destinan,3
representará,1
79,1
exigirle,1
emisión,2
contempla,1
escalonado,1
profesionalismo,1
denominada,2
transitoriamente,2
circulación,2
serie,1
imperaban,1
patronato,1
establecerá,1
sucursales,1
primordialmente,1
sencillos,2
creciera,2
225,1
sujetó,1
autorizó,4
expedido,2
209,1
sometidas,1
liquidación,1
males,2
55,3
pagamos,1
descuentos,1
remanente,1
proporcionada,1
informes,2
trimestrales,1
sumados,1
atractivo,1
excede,1
financiado,1
complementado,1
favoreciendo,1
limpias,3
crecían,1
aceleradas,1
hacían,1
lento,1
desfasamiento,1
instalación,3
resultante,1
empezado,1
marcada,1
reversión,3
tienden,2
estabilizarse,1
repuntando,1
positivamente,1
perseveramos,1
registrara,1
ascendió,1
017,1
eventualidades,1
introdujeron,2
correduría,1
inducen,1
respectiva,1
entrada,4
perseverado,1
porcentaje,3
sujetarse,1
intermediación,1
integradoras,2
comercializadoras,1
franquicias,1
fideicomiso,2
714,2
constancias,1
autorizaron,1
393,1
automatizado,1
afianzando,1
catalizador,1
combatiendo,1
dañe,1
reorganizar,1
homólogos,1
firmé,1
paralelos,4
tendríamos,1
vio,1
encubiertos,1
proteccionismo,2
soberanías,2
marcará,2
u,1
aplique,1
impiden,1
reacciones,2
levanta,1
automáticamente,1
restricción,1
impuesta,1
numeroso,1
demostraron,1
producirán,1
espectaculares,1
alterará,1
sumaría,1
otorgan,1
doméstico,1
aprobarlo,1
entrará,2
tributación,1
indudablemente,2
determinado,1
petrolera,1
potencialidades,2
descubrimiento,1
yacimientos,1
extraídos,1
situaron,1
revierte,1
obtenida,1
mezcla,2
barril,1
programado,1
mitigarse,1
anterioridad,1
promulgación,1
normalidad,1
subsidiarios,1
corporativo,1
operado,2
regularidad,1
críticos,1
producida,1
venderá,1
autorizada,1
supervisará,1
bruta,1
instalada,4
megavatios,1
variedad,1
ubican,1
confiere,1
simplifica,1
aptas,1
concesionada,1
870,1
capacitar,1
cuantitativa,1
emergía,1
reducidas,1
retraso,2
periódico,1
congestionamiento,1
deterioraba,1
elevaba,1
figurado,1
735,1
inauguré,1
impresionantes,1
belleza,1
autopista,1
sol,1
cuernavaca,2
acapulco,1
cancún,2
barca,1
permito,1
supercarreteras,1
inauguradas,1
prevista,1
modernizarlos,1
rescatando,1
adecuadamente,1
pasajeros,1
aéreas,1
61,1
saturación,1
coinversionistas,1
aduanales,1
autosuficiente,1
alojamiento,1
53,5
asciendan,1
visitantes,1
vedas,2
camarón,2
551,1
beneficiarias,1
reestructurado,1
confluyeron,1
retroceso,2
cumplían,2
rechazaban,1
protegían,1
constreñían,1
ejidatario,1
comunero,1
dejándolos,1
desamparo,1
simples,2
voluntaristas,1
brecha,1
demandaban,2
silencioso,1
sencillez,1
exigían,1
señalaban,1
adquirirnos,1
encabezados,1
desapareció,2
conservaron,1
aserca,1
saneado,1
traspasando,1
restauró,1
restan,1
negociando,2
650,2
acreditados,2
restringiendo,1
defectos,1
engaño,1
fisicamente,1
imposibles,1
invasiones,1
jurídicamente,1
cuarta,3
inscrita,1
certificación,1
colindantes,1
expedirán,1
240,1
parcelarios,1
procede,5
paralelo,1
consolidarlo,1
procampo,8
innovador,1
sustituirá,1
implícito,1
hectárea,1
diferenciados,1
agroeconómica,1
alcanzaban,1
autoconsumo,1
generaban,1
perdiendo,1
igualarán,1
competidores,1
parejo,1
brindará,1
bruscas,1
erogación,1
cultivada,1
parcelas,2
adquiere,2
145,1
tecnificado,1
519,1
transfiriendo,1
presas,3
duplicándose,1
coloca,1
séptimo,1
consejos,3
apresuramientos,1
elevándolos,1
alcanzada,3
consumimos,2
producidos,1
superará,2
constituyó,1
focir,1
agroindustrias,1
fira,1
tarifa,1
bombeo,3
congelamos,1
procediendo,1
desgravación,1
importados,1
cerramos,1
superamos,2
frenamos,1
retomamos,1
engaños,1
vanas,1
remedios,1
alivio,1
momentáneo,1
ofrecí,1
inmediatos,2
resueltos,1
1os,1
animo,1
eminente,1
definición,2
convocar,1
podríamos,1
quedaríamos,1
significaría,1
proveen,1
intensificada,1
estimulen,1
ejercería,1
radicalmente,2
monopólicas,3
correlaciones,1
adopten,1
detuvieron,1
provocaron,1
prueban,2
gini,1
indicador,1
comúnmente,1
medir,3
deterioró,1
detuvimos,2
consecutivos,1
injusto,2
habitante,1
dirigida,1
informática,1
inegi,2
cepal,1
estudios,4
detallados,1
padecen,1
ancestral,2
seguirse,1
aceptable,1
autoengaño,1
partimos,2
empobrecimiento,1
inequívoco,1
categoría,3
asalariados,4
782,1
260,1
lentamente,1
deprimidos,1
cotización,2
evaluaciones,2
tripartitas,1
mantendrán,1
especiales,2
arqueología,1
calakmul,1
toniná,1
hallazgos,1
artística,4
televisión,1
formulada,1
590,1
hábito,2
lectura,4
competencias,2
630,1
aptitudes,1
sobresalientes,1
proporcionen,1
contrató,1
mejoró,6
88,2
215,1
inaugurado,1
hospital,3
remodelación,1
transformará,1
hospitalario,2
especialidad,2
informé,1
vacunó,1
antiparasitario,1
administró,1
vitamínico,1
físico,1
obtendremos,1
padecimiento,1
adelantar,1
masculina,1
insistir,1
vacuna,1
curarlo,1
condenado,2
morir,1
dramático,1
mensajes,1
banjos,1
aminorar,1
defunción,1
limpia,3
94,4
utilizadas,1
sanitarias,2
morbilidad,1
descendido,1
derechohabientes,2
privatizado,1
limitado,1
jubilaciones,1
bono,1
despensa,1
múltiple,3
cuantía,1
mínima,1
otorgaba,1
equivalía,1
reconozco,2
pensionados,1
tomaron,1
apoyarlos,1
mencionados,2
repartió,2
624,1
raciones,1
139,1
diconsa,1
abasteció,1
obtienen,2
desordenado,1
atracción,1
hacinamiento,1
atractivas,1
vial,1
rellenos,2
sanitarios,3
catastral,1
invertido,1
erogado,2
cúbico,1
concluida,1
carecían,1
alcanzamos,1
récord,1
320,1
tengamos,1
construían,1
triplicar,1
ampliados,1
habido,1
sienta,1
bióxido,1
tiraderos,1
cielo,2
frenado,2
consumos,1
evitará,1
sobreextracción,1
edificaciones,1
sismos,1
terminando,1
revaloración,1
limpios,1
auditorio,2
papalote,1
zoológico,2
desnivel,1
acuaférico,1
sienten,2
ambulantes,1
desembocan,1
periodistas,3
indudables,1
publicará,1
normatividad,1
exigentes,1
180,4
determinándose,1
clausura,2
742,1
140,1
minatitlán,1
114,2
sufragados,1
reubicación,1
inauguran,1
estilo,1
deducidas,1
instalado,2
monitoreo,1
diesel,1
especificaciones,1
maderable,1
estabilizó,1
plantaciones,1
52,5
areas,1
resguardado,1
biosfera,1
desafio,1
contó,1
contralorías,1
750,2
construyó,1
160,1
ssa,1
equiparon,1
tuvieran,1
urgencias,1
asentadas,2
irregulares,1
corett,2
abatiera,1
lotes,1
380,1
cuadrados,1
incluyen,3
alimentadoras,2
cajas,2
423,1
128,1
agrupan,1
726,1
243,2
ejecutaran,2
plantar,1
abarcando,1
verificado,1
salido,2
golpe,1
heroico,1
protestar,1
apoyarnos,1
verán,1
plantado,1
colocando,1
cimientos,1
tocado,1
modificamos,2
enfaticé,1
insisten,1
obsoleto,1
hegemonía,1
descartarse,1
justifican,1
gentes,1
antagonismos,1
insalvables,1
raza,1
aflorar,1
pulverizado,1
frágil,1
fraccionada,1
constituirnos,1
resistir,1
merecidamente,1
profundamente,4
celosos,1
alzan,1
singularizar,1
imitamos,1
superarnos,1
asimilarnos,1
objetivas,1
subsiste,1
agresiva,1
dadas,1
debilitados,1
divididos,1
pondríamos,1
tenaz,1
escuchada,2
afectarnos,1
presenten,2
acreditamos,1
goza,1
aplicamos,2
capacitado,1
invertimos,2
improductividad,1
añejas,2
mentalidades,2
sabernos,1
intolerancias,1
parezcan,1
ensanchar,2
desconocer,1
promisorias,1
republicanas,2
férrea,1
latan,2
corazón,2
hilo,1
conductor,1
emiliano,2
zapata,7
hicieran,1
dejaran,1
diseñaran,1
transmitido,1
inspiran,1
invocación,1
admiro,1
guiarnos,1
receptivos,1
dispuestos,1
plenas,2
perduren,1
realizarlas,1
bienvenido,1
bienvenidas,1
variadas,1
pronunciemos,1
contendientes,2
participarán,1
comprometan,1
letra,1
emanan,2
unirse,1
seamos,1
vigilantes,1
realizadores,1
garantizaré,1
animar,1
dejaré,1
giros,1
variaciones,1
coyunturas,1
sobresaltos,1
precipitaciones,1
auspiciaré,1
estimularé,1
animaré,1
ganando,1
diputado,2
hugo,1
andrés,1
araujo,1
torre,1
obran,1
quedando,1
satisfechos,2
posterior,3
marca,2
refrenda,1
comparecencia,1
testimonio,2
representada,1
enriquecerá,1
anteponer,1
particularidades,1
laico,1
mérito,2
imprimirle,1
contemporáneos,2
fincar,2
persistencia,2
división,3
preciados,1
constructivamente,1
alcanzarlos,1
subordinan,1
permanecerán,1
reinicia,1
alentados,2
inspirados,1
próspera,1
sexto,1
ubicar,1
excepción,2
insólitos,1
desconcierto,1
dolor,2
sufrieron,1
embates,1
puestas,2
serena,1
ratificó,2
salió,1
televisados,1
pasada,1
saneó,2
iniciando,1
colectivas,3
rubros,1
arraigó,1
multiplicó,3
carencia,1
verificables,1
satisfacen,1
constructivas,1
localizada,1
inesperados,1
trágicos,1
causaron,1
despertaron,1
atacó,1
cabeceras,2
rancho,1
fallas,1
decirlo,3
tensada,1
religiosos,1
sorprendiera,1
irrupción,1
dió,1
migrado,1
colonizar,1
dejando,1
geográficamente,1
coincide,2
diócesis,1
colinda,1
guerrilla,1
ocosingo,1
cabecera,1
traslado,1
veredas,1
cañadas,1
montañas,1
lejanía,1
caciquismos,1
incubadas,1
quizás,1
agravio,1
maltrato,1
compras,1
notablemente,2
justificaban,1
avanzaban,1
persistían,1
fracturas,1
invocarse,1
confluyó,1
entrenado,1
dirigentes,1
antagónico,1
provocara,1
levantamientos,1
peores,1
estarían,1
revuelta,1
ubicaba,1
pensarse,1
secuela,1
acordes,1
sensibilidades,1
careció,1
intensión,1
acaparado,1
centenario,1
mundos,1
revaloró,1
escudándose,1
zapatismo,1
llamativo,1
resonancia,1
buscó,2
inicialmente,2
acogida,1
parecidas,1
enfrentó,1
rechazó,1
ataque,1
disolvió,1
contingentes,1
ubicados,1
forzó,1
repliegue,1
cerco,1
contuvo,1
constitucionalmente,2
optar,1
ceder,1
provocación,1
buscaba,1
descrédito,1
repulsa,1
pusiera,1
medirse,1
perdidas,1
gestarse,1
empezamos,2
ordené,1
cese,1
designé,1
recuento,1
argumentos,1
comprobar,1
demandaba,1
anticipar,1
consecuencias,2
prefiguramos,1
distensión,1
emplazamiento,1
aislamientos,1
desintegró,1
d,1
confirmaron,1
s,2
392,1
306,1
227,1
siguiente,1
desplegamos,1
invocaciones,1
simbólicas,1
resaltan,1
salvadoreños,1
migratorias,1
invasión,1
basados,1
cosechado,1
impidiendo,1
compliquen,1
fronterizo,2
culpar,1
xenofóbica,1
sistemático,1
intensificamos,1
incidentes,1
traumática,1
construirlos,1
intensas,2
tradicionalmente,1
amistosas,1
socio,2
firmó,1
completos,1
inversionista,1
africa,1
desarrollaban,1
multinacionales,1
arroguen,1
propicie,1
conceder,2
multidisciplinario,1
manifestado,1
coordinar,1
ensayos,1
preparatorio,1
comenzará,1
duraron,1
precursores,1
acta,1
ratificada,1
transcurrido,1
plantean,1
situarnos,1
garantes,1
llevarse,1
centinelas,1
listos,1
azotaron,1
inclemencias,1
irrumpió,1
sincero,1
arriesga,1
inutilizaron,1
aseguraron,1
calibres,1
auxilió,1
340,1
provocados,1
ecosistema,1
viveros,1
furtiva,1
251,1
infractores,1
modernizan,1
adiestrados,1
edificadas,1
defendido,1
reciban,1
comandante,1
impartir,2
jurisdiccional,1
jueces,1
detalladas,1
explicaciones,1
proporcionadas,1
blancos,1
comprometidas,1
420,1
adición,2
limitar,2
depositándose,1
autónomos,1
oligopólicas,1
emita,1
consistencia,1
decisorias,1
contencioso,1
interviene,1
nombramiento,1
ife,1
acotado,1
aquéllas,1
implicación,1
gama,1
delegacionales,2
jefe,2
capt,1
ación,1
elaborados,1
reorientaron,1
inmuebles,2
garantizara,1
modificada,1
cristera,1
1927,1
laicismo,1
prohibiendo,1
explícitos,1
interferencia,1
indagaciones,1
censura,1
preferibles,1
restringirla,1
debilitará,1
víctimas,1
inculpados,1
incrementamos,3
sobrepoblación,1
reclusorios,1
entran,1
falsa,1
dicotomía,1
debiendo,1
salvaguardarse,1
violado,1
aprovecho,1
trincheras,1
policíacas,1
flagelo,1
ineficacia,1
dureza,1
mezclado,1
maligno,1
negocio,3
padecido,1
230,1
destruidas,1
102,1
lucrativo,1
vacío,1
llenado,1
rentabilidad,2
perverso,1
desarticular,1
capturar,1
acogido,1
voluntaria,1
estancia,1
vigilamos,1
cumplan,2
688,1
violaron,1
lucran,1
competente,1
fomentado,2
pertenencias,1
regresar,1
protesté,2
sucesivas,1
dónde,4
1918,1
inconformarse,1
preveía,1
1946,1
permitía,1
presentaran,1
minoritaria,1
1964,1
minoritarios,1
1977,1
1978,1
abrieron,2
proporcional,1
regularon,1
ajustó,1
especializado,1
suprimió,1
provienen,1
representados,1
asambleístas,1
eliminándose,1
introdujo,1
indirecta,1
1997,1
normativas,1
hacendarias,1
mejorarse,1
dados,2
sentirnos,1
castiga,1
contr,1
quedaron,1
cercana,1
volveremos,1
anualizado,1
metálicos,1
metálicas,1
planteadas,2
distintivo,1
mejoras,2
sustanciales,1
sostenible,2
regulador,3
eliminamos,2
injustificados,2
cambiario,1
calado,1
corrección,3
monetarios,1
formulación,1
superavitarios,1
absorber,1
liberando,1
obligarlo,1
combina,2
defraudación,2
exentó,1
estratos,1
bonificación,1
devengan,1
querellas,1
evasiones,1
72,1
fomentamos,1
gastar,2
gastamos,1
duplicamos,1
generados,1
consolidó,3
amortizar,1
presentaba,1
521,1
consolidada,1
adeudos,1
acreedora,1
contraste,1
crónica,1
deudora,1
ca,1
porcentuales,1
adeudo,1
vencimientos,1
documentado,1
producíamos,1
voluntarios,2
numerosos,2
recibirlos,1
globalmente,1
contrapartida,1
utilizara,1
brutas,1
depositadas,1
recíproco,1
contratadas,1
49,1
continuando,1
registrar,1
nominal,1
decreciente,2
simplificado,1
contables,1
antiguos,1
circula,1
billetes,2
encontraba,1
simultánea,2
banda,1
flotación,1
flexibilidad,1
abarcó,1
restableció,1
bancarios,1
regulan,1
internacionalizar,1
liberó,1
fijación,1
cajones,1
encaje,1
enajenación,1
181,1
aseguradoras,1
arrendadoras,1
filiales,1
internacionalización,1
bursátil,1
fondeo,1
ganancia,1
ahorradores,1
correctiva,2
comprueban,1
eslabón,1
privilegia,2
redistribución,1
promovidos,2
pasaron,3
factura,1
manufactura,1
despetrolizada,1
substituidos,1
otorgará,1
negociaríamos,1
preservara,1
apegara,1
creara,1
ratificaron,1
datos,1
comparadas,1
observaron,1
ingresaron,1
desregularon,1
completó,1
plenos,1
cede,1
producen,2
superavitario,1
armonizándose,1
agilizándose,1
desahogar,1
cúmulo,1
dotatorios,1
rezagados,1
ejecutables,1
formalizando,1
514,1
169,1
234,1
vigilando,1
ordenamientos,1
instaurados,1
dictó,1
71,1
integrará,1
catastro,1
incorporados,2
cubren,1
aproximada,1
ocupan,1
581,1
693,1
vivieron,1
miguel,1
ramón,1
corona,1
madrigal,1
zurda,1
206,1
646,1
rehabilitadas,1
325,1
293,1
mejoramos,2
habilitada,1
duplicando,1
to,1
apoyaba,1
justos,1
originaban,1
distorsiones,1
aquéllos,1
anteriormente,1
restringidas,1
incorporaron,2
acuícola,1
reforzó,1
triplicó,2
destinada,2
aplicó,1
tortugas,2
incrementaba,1
bancomext,1
experimentó,1
pilar,1
revirtió,1
observada,1
ubicaron,1
garantizándose,1
adverso,1
licuado,1
vigorizan,1
conquista,1
columnas,1
vertebrales,1
alentado,1
alterar,1
carboeléctrica,1
nucleoeléctrica,1
dual,1
plutarco,1
elías,1
petacalco,1
termoeléctrica,1
adolfo,1
lópez,1
mateos,1
valentín,1
farías,1
103,1
longitud,4
circunferencia,1
97,1
retenida,1
modernizó,1
294,1
vecinales,1
interiores,1
convirtiéndolos,1
autosuficientes,1
administraciones,2
portuarias,1
integrales,2
aeroportuario,1
remodelaron,1
tepic,1
bajío,1
lanzó,1
órbita,1
igualado,1
ampliará,1
coloniales,2
ocupamos,1
octavo,1
megaproyectos,1
hospedaje,1
rebasó,1
colocó,1
gastado,1
duplicara,1
agregaron,1
1970,1
indicadores,1
consecutivas,1
retomar,1
instrumentadas,1
desfavorables,1
465,1
sueldos,1
promediaron,1
pece,1
estimada,1
abarcado,1
216,1
acumuló,1
acelerándose,1
derivará,1
rea,1
cuantías,1
mínimas,1
1o,1
bancarias,1
higiene,1
atendida,1
prohibiciones,1
injustificadas,1
federalizado,1
depositar,1
planteles,3
arroja,1
alumno,2
1981,1
marginación,2
analfabetas,1
revaluación,1
calendario,1
gratuitos,1
plaza,1
remuneración,1
percibe,1
aumentamos,1
sincera,1
gratitud,1
sostuvo,1
descentralizaron,1
bachillerato,1
educada,1
asignado,2
conacyt,1
cuadruplicado,1
repatriado,1
creaciones,1
dirigido,1
arquitectónico,2
magnífico,1
disciplinas,1
música,1
danza,1
teatro,1
plásticas,1
prehispánicas,1
restauración,1
estudiantiles,1
programados,1
defunciones,1
materno,1
vulnerables,1
exámenes,1
laboratorio,1
sanitaria,1
enfermedad,1
diarréica,1
embarazadas,1
desamparados,1
indigentes,1
voluntariado,1
comparten,1
impulsó,3
catastrales,1
pagó,1
550,1
comparan,1
otorgados,1
880,1
generac,1
iones,1
do,1
levantado,1
inventario,1
763,1
accidentes,1
correctivo,1
efectuó,1
acercan,1
acuíferos,2
negras,1
86,1
protegida,1
supera,1
identificación,1
animales,1
vegetales,1
moratoria,1
impide,1
ballenas,1
invirtió,1
demostró,1
cerró,2
emisiones,1
expropiaron,1
guadalupe,1
reutilización,1
98,1
abastecen,1
cisterna,1
tanques,2
portátiles,1
acueducto,1
sustituyeron,1
635,1
muebles,1
comercios,1
edificios,1
ahorran,1
litros,1
colectores,1
lag,1
entubamiento,1
desagüe,1
agrolacustre,1
tláhuac,3
rescatada,1
incluyó,1
tratada,1
destacados,1
ceremonial,1
azteca,1
revitalización,1
indujeron,1
rápidas,1
avenida,1
francisco,1
troncoso,1
calzada,1
zaragoza,1
salidas,1
pachuca,1
consta,1
estaciones,2
desplazará,1
vialidad,1
viales,1
circuito,1
reconstruyó,1
espectadores,1
inauguraron,1
205,1
terminarán,1
milpa,1
cuajimalpa,1
extensas,1
verdes,1
523,1
capacitaron,1
228,1
vocales,1
355,1
dignificaron,1
requerían,2
proporcionó,1
irregularmente,1
notariales,1
expedidas,1
componente,1
consagraron,1
forjen,1
códigos,1
sentencia,1
moralmente,1
trayecto,1
recorrerlo,1
presos,1
conciliaron,1
552,1
623,1
distribuidas,1
superaron,1
142,1
deciden,1
ejecutan,1
completan,1
peto,1
temporaleros,1
respaldó,1
desarrollaron,1
encontré,1
expresando,1
cumplirle,1
supremos,1
respaldar,2
mí,1
vertiente,8
cercanos,1
negativa,1
desarrolladas,1
optamos,1
aceleradamente,1
planeado,1
afectó,1
aceleramos,1
adaptación,1
abrían,1
recíproca,1
debidamente,1
calendarizada,1
privatizar,1
liberalizar,1
obligó,1
obsoletos,1
repetición,1
asumió,1
repito,1
sentaría,1
escudo,1
turbulencias,1
aplazarse,1
embrión,1
precedentes,1
porcentajes,1
cuestión,1
abrirle,1
patrimonial,1
llevada,2
planteada,1
sentaron,1
ampliada,2
cambió,1
resultantes,1
confiables,1
imparciales,1
creativos,1
encauzado,1
aparentemente,1
inscriben,1
edificado,1
antecedieron,1
pospusimos,1
profundización,1
irresponsable,1
suponer,1
florece,2
anula,1
exacerban,1
profundizó,1
conciencias,1
ancho,1
alteró,1
preservó,1
marginado,1
alejado,1
brusca,1
irreflexiva,1
hubiese,1
contrarias,1
abruptos,1
provocan,1
pudieron,1
reunirme,1
empezar,1
dieran,1
generara,1
adhesión,1
entendida,1
debatir,2
crucial,1
condensa,1
explícitas,1
devenir,1
quedamos,1
cortos,1
deposité,1
espero,1
veredicto,1
impere,1
reforme,1
temario,1
sucesivos,1
obreras,1
incorporarnos,1
nietos,1
calamidad,1
derivadas,1
acudimos,1
cívicos,2
comentarios,1
rumores,1
adversos,1
descalificación,1
anticipada,1
serenidad,2
apasionante,1
convergieron,1
logística,1
apartados,1
estelar,1
afluencia,1
votantes,1
votaron,1
decidieron,1
concurrir,1
urnas,2
coto,1
asunto,1
probó,4
correspondencia,1
fundan,1
homogeneidad,1
tolerar,1
cívica,9
incapaz,1
clientelismo,1
corporativismo,1
cívico,3
pesimista,1
inhibe,1
reflejadas,1
comprobó,1
usan,1
dejan,1
invocarla,1
debilitando,1
asuma,1
desaparecer,1
autoritaria,1
omnipotente,1
neoliberal,1
redes,1
disciplinada,1
parteaguas,1
bronco,1
despertar,1
vigorosa,2
otero,1
arriaga,1
materializó,2
cualitativo,1
dediqué,1
agobios,1
escucha,1
actuara,1
próxima,3
sabíamos,1
correríamos,1
tocar,1
reacción,1
alcanzaría,1
hubiéramos,1
provenían,1
agotamiento,1
circunscribía,1
cobraba,1
desafiado,1
imperiosos,1
veía,1
emplazado,1
inmovilidad,1
gobernante,2
aprendí,1
inherente,1
enfrentarlo,1
arrojo,1
aspavientos,1
ideario,1
tuve,1
